"BehaviorSpace results (NetLogo 6.2.0)"
"harvest.nlogo"
"smaller-space"
"05/23/2022 11:31:30:518 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","52","0","32"
"[run number]","render?","always-update-turtle-constants","density","spread-rate","num-turtles-s1","num-turtles-s2","shoot-vision-s1","shoot-vision-s2","shoot-accuracy-s1","shoot-accuracy-s2","shoot-threshold-s1","shoot-threshold-s2","shoot-chance-s1","shoot-chance-s2","eat-vision-s1","eat-vision-s2","eat-threshold-s1","eat-threshold-s2","[step]","overall-avg-gain","s1-avg-gain","s2-avg-gain","equality","sum-tics-alive / (ticks * num-turtles)","sum-time-gains / (sum [gain] of turtles + 0.001)"
"2279","false","false","30","10","3","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.056056056056056056","0.029362696029362697","0.06495384273162051","0.5722726190476191","0.8513333333333334","161.91940190565194"
"2278","false","false","30","10","2","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.05038371705038372","0.06606606606606606","0.04724724724724725","0.6938086092715232","0.93","113.44683204166881"
"2280","false","false","30","10","4","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.05163496830163497","0.07357357357357357","0.040665665665665665","0.6861874011430573","0.834","141.82206490781115"
"2281","false","false","30","10","5","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.054804804804804805","0.04824824824824825","0.05948805948805949","0.721941704718417","0.7281666666666666","128.0911292372462"
"2282","false","false","30","10","6","5","5","5","50","50","8","0","50","50","5","5","0","0","1000","0.0697364030697364","0.08308308308308308","0.05638972305638972","0.6920856459330144","0.6955833333333333","186.9806375829694"
"2283","false","false","30","10","0","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.05363697030363697","0","0.05363697030363697","0.6941124416796267","1","122.69187761760868"
"2284","false","false","30","10","1","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.048214881548214884","0.06006006006006006","0.04713804713804714","0.6167820096829439","0.948","163.98068515452397"
"2286","false","false","30","10","3","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.05747414080747414","0.0707374040707374","0.05305305305305305","0.7305063860667634","0.8855833333333333","158.24360196864737"
"2285","false","false","30","10","2","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.062479145812479146","0.06056056056056056","0.06286286286286286","0.7087114819759679","0.8971666666666667","157.04384907363274"
"2287","false","false","30","10","4","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.061394728061394725","0.07657657657657657","0.053803803803803806","0.7369659420289856","0.8014166666666667","188.13017917095223"
"2288","false","false","30","10","5","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.05930930930930931","0.05065065065065065","0.0654940654940655","0.7382794201929241","0.755","152.2852991767944"
"2290","false","false","30","10","0","5","5","5","50","50","0","8","50","50","5","5","0","0","1000","0.05980980980980981","0","0.05980980980980981","0.7349907484890749","0.6496666666666666","138.8840461868254"
"2289","false","false","30","10","6","5","5","5","50","50","40","0","50","50","5","5","0","0","1000","0.06715048381715048","0.07140473807140474","0.06289622956289623","0.6761869565217391","0.6943333333333334","257.0493701250061"
"2291","false","false","30","10","1","5","5","5","50","50","0","8","50","50","5","5","0","0","1000","0.06398064731398065","0.09109109109109109","0.06151606151606152","0.6544893959148197","0.62675","188.4404322810531"
"2292","false","false","30","10","2","5","5","5","50","50","0","8","50","50","5","5","0","0","1000","0.05630630630630631","0.08258258258258258","0.05105105105105105","0.6462962984796525","0.635","130.83239876681665"
"2293","false","false","30","10","3","5","5","5","50","50","0","8","50","50","5","5","0","0","1000","0.05905905905905906","0.033700367033700364","0.06751195640084529","0.708904143126177","0.651","151.29357161924912"
"2294","false","false","30","10","4","5","5","5","50","50","0","8","50","50","5","5","0","0","1000","0.0642308975642309","0.05680680680680681","0.06794294294294294","0.6565935064935065","0.6803333333333333","188.44261241219166"
"2295","false","false","30","10","5","5","5","5","50","50","0","8","50","50","5","5","0","0","1000","0.05447113780447114","0.054854854854854855","0.054197054197054194","0.6196763144461459","0.6999166666666666","147.48369451195327"
"2296","false","false","30","10","6","5","5","5","50","50","0","8","50","50","5","5","0","0","1000","0.054387721054387723","0.052719386052719384","0.056056056056056056","0.611196321503091","0.7004166666666667","152.97675923809933"
"2297","false","false","30","10","0","5","5","5","50","50","8","8","50","50","5","5","0","0","1000","0.06147814481147815","0","0.06147814481147815","0.5524518769787427","0.6351666666666667","217.26157766407374"
"2298","false","false","30","10","1","5","5","5","50","50","8","8","50","50","5","5","0","0","1000","0.05905905905905906","0.02702702702702703","0.06197106197106197","0.711964406779661","0.58375","127.06761713613399"
"2299","false","false","30","10","2","5","5","5","50","50","8","8","50","50","5","5","0","0","1000","0.060393727060393726","0.055055055055055056","0.06146146146146146","0.6283228360957642","0.63125","190.9099573066888"
"2300","false","false","30","10","3","5","5","5","50","50","8","8","50","50","5","5","0","0","1000","0.06548214881548214","0.07340674007340674","0.06284061839617396","0.7232484091122696","0.6025833333333334","170.13863676606783"
"2302","false","false","30","10","5","5","5","5","50","50","8","8","50","50","5","5","0","0","1000","0.05739072405739072","0.05205205205205205","0.0612040612040612","0.7413790697674418","0.6026666666666667","159.24104761475638"
"2301","false","false","30","10","4","5","5","5","50","50","8","8","50","50","5","5","0","0","1000","0.05980980980980981","0.07782782782782782","0.0508008008008008","0.7187192468619247","0.6304166666666666","140.93425253242324"
"2303","false","false","30","10","6","5","5","5","50","50","8","8","50","50","5","5","0","0","1000","0.054804804804804805","0.04504504504504504","0.06456456456456457","0.7460411466260781","0.6085","149.69231401474275"
"2304","false","false","30","10","0","5","5","5","50","50","40","8","50","50","5","5","0","0","1000","0.055055055055055056","0","0.055055055055055056","0.7527777793385241","0.5921666666666666","136.80282302602572"
"2305","false","false","30","10","1","5","5","5","50","50","40","8","50","50","5","5","0","0","1000","0.06364698031364698","0.13913913913913914","0.056784056784056784","0.6358579729139362","0.6295833333333334","234.87256242128123"
"2306","false","false","30","10","2","5","5","5","50","50","40","8","50","50","5","5","0","0","1000","0.05413747080413747","0.08308308308308308","0.04834834834834835","0.7138904468412943","0.57775","120.79488321281478"
"2307","false","false","30","10","3","5","5","5","50","50","40","8","50","50","5","5","0","0","1000","0.06690023356690024","0.029696363029696363","0.07930152374596819","0.6025522028262676","0.5721666666666667","256.0470622854585"
"2308","false","false","30","10","4","5","5","5","50","50","40","8","50","50","5","5","0","0","1000","0.06956956956956957","0.08833833833833833","0.06018518518518518","0.6268984830790444","0.568","243.99131415909574"
"2309","false","false","30","10","5","5","5","5","50","50","40","8","50","50","5","5","0","0","1000","0.05747414080747414","0.05885885885885886","0.05648505648505649","0.5120738751814223","0.5826666666666667","275.59611669649246"
"2310","false","false","30","10","6","5","5","5","50","50","40","8","50","50","5","5","0","0","1000","0.06698365031698365","0.09676343009676343","0.03720387053720387","0.5950564134495642","0.59275","296.20386525047917"
"2311","false","false","30","10","0","5","5","5","50","50","0","40","50","50","5","5","0","0","1000","0.07032032032032032","0","0.07032032032032032","0.7263752075919336","0.5933333333333334","252.284398239148"
"2314","false","false","30","10","3","5","5","5","50","50","0","40","50","50","5","5","0","0","1000","0.06690023356690024","0.031698365031698365","0.07863418974530086","0.5246220282626766","0.6363333333333333","335.72277341300077"
"2312","false","false","30","10","1","5","5","5","50","50","0","40","50","50","5","5","0","0","1000","0.07440774107440774","0.018018018018018018","0.07953407953407954","0.5975336341669767","0.5808333333333333","368.78770315279917"
"2313","false","false","30","10","2","5","5","5","50","50","0","40","50","50","5","5","0","0","1000","0.06790123456790123","0.022022022022022022","0.07707707707707707","0.6262261261261262","0.6318333333333334","342.60891571386276"
"2315","false","false","30","10","4","5","5","5","50","50","0","40","50","50","5","5","0","0","1000","0.06664998331664998","0.04004004004004004","0.07995495495495496","0.7104671255736337","0.6938333333333333","217.33139257647989"
"2318","false","false","30","10","0","5","5","5","50","50","8","40","50","50","5","5","0","0","1000","0.06006006006006006","0","0.06006006006006006","0.6727851851851852","0.56025","219.79830583568634"
"2316","false","false","30","10","5","5","5","5","50","50","0","40","50","50","5","5","0","0","1000","0.059559559559559556","0.034834834834834835","0.07722007722007722","0.6263838468720822","0.7218333333333333","224.92825640300225"
"2317","false","false","30","10","6","5","5","5","50","50","0","40","50","50","5","5","0","0","1000","0.06998665331998666","0.050717384050717386","0.08925592258925592","0.6395510546307557","0.7178333333333333","223.70295148635103"
"2319","false","false","30","10","1","5","5","5","50","50","8","40","50","50","5","5","0","0","1000","0.07507507507507508","0.1061061061061061","0.07225407225407225","0.6534333333333333","0.6163333333333333","302.66855259049714"
"2320","false","false","30","10","2","5","5","5","50","50","8","40","50","50","5","5","0","0","1000","0.06131131131131131","0.05305305305305305","0.06296296296296296","0.6822995464852608","0.5944166666666667","238.81736215324878"
"2321","false","false","30","10","3","5","5","5","50","50","8","40","50","50","5","5","0","0","1000","0.05947614280947614","0.09676343009676343","0.04704704704704705","0.5806282842449743","0.6039166666666667","256.3376488953031"
"2322","false","false","30","10","4","5","5","5","50","50","8","40","50","50","5","5","0","0","1000","0.0627293960627294","0.04129129129129129","0.07344844844844844","0.6052748248821209","0.6385833333333333","223.70315996920218"
"2323","false","false","30","10","5","5","5","5","50","50","8","40","50","50","5","5","0","0","1000","0.07323990657323991","0.05925925925925926","0.08322608322608323","0.7795229309035687","0.57225","319.0201377902759"
"2324","false","false","30","10","6","5","5","5","50","50","8","40","50","50","5","5","0","0","1000","0.06281281281281281","0.060226893560226896","0.06539873206539873","0.5026453740593182","0.5493333333333333","285.5733259318381"
"2325","false","false","30","10","0","5","5","5","50","50","40","40","50","50","5","5","0","0","1000","0.07649315982649316","0","0.07649315982649316","0.6246910577971647","0.5445833333333333","358.62011055604086"
"2326","false","false","30","10","1","5","5","5","50","50","40","40","50","50","5","5","0","0","1000","0.05530530530530531","0.016016016016016016","0.05887705887705888","0.6431623954049623","0.6095833333333334","222.86240895564262"
"2327","false","false","30","10","2","5","5","5","50","50","40","40","50","50","5","5","0","0","1000","0.06106106106106106","0.0920920920920921","0.054854854854854855","0.5955007285974498","0.5553333333333333","272.50919056121506"
"2328","false","false","30","10","3","5","5","5","50","50","40","40","50","50","5","5","0","0","1000","0.06906906906906907","0.11277944611277944","0.054498943387832274","0.6144317230273753","0.5913333333333334","262.71707401319566"
"2329","false","false","30","10","4","5","5","5","50","50","40","40","50","50","5","5","0","0","1000","0.0747414080747414","0.07207207207207207","0.07607607607607608","0.5784110119047619","0.5835833333333333","290.84119325759684"
"2331","false","false","30","10","6","5","5","5","50","50","40","40","50","50","5","5","0","0","1000","0.06531531531531531","0.06806806806806807","0.06256256256256257","0.5623605363984674","0.581","255.2831988720321"
"2330","false","false","30","10","5","5","5","5","50","50","40","40","50","50","5","5","0","0","1000","0.06456456456456457","0.05925925925925926","0.06835406835406835","0.6373815695662061","0.5785833333333333","243.4441299171448"
"2332","false","false","30","10","0","5","5","5","50","50","0","0","50","50","5","5","1","0","1000","0.05638972305638972","0","0.05638972305638972","0.667013214990138","1","136.88293360512782"
"2333","false","false","30","10","1","5","5","5","50","50","0","0","50","50","5","5","1","0","1000","0.05488822155488822","0.01701701701701702","0.05833105833105833","0.657648125633232","1","114.90712020194499"
"2334","false","false","30","10","2","5","5","5","50","50","0","0","50","50","5","5","1","0","1000","0.05739072405739072","0.05755755755755756","0.05735735735735736","0.7382298449612403","1","122.97220498226021"
"2335","false","false","30","10","3","5","5","5","50","50","0","0","50","50","5","5","1","0","1000","0.0657323990657324","0.07674341007674342","0.062062062062062065","0.7191201368489841","1","170.12668765648775"
"2336","false","false","30","10","4","5","5","5","50","50","0","0","50","50","5","5","1","0","1000","0.06047714381047714","0.06131131131131131","0.06006006006006006","0.7636632183908045","1","125.51706825231966"
"2337","false","false","30","10","5","5","5","5","50","50","0","0","50","50","5","5","1","0","1000","0.050884217550884216","0.037037037037037035","0.06077506077506078","0.7689524590163934","1","120.23914714893911"
"2338","false","false","30","10","6","5","5","5","50","50","0","0","50","50","5","5","1","0","1000","0.07507507507507508","0.07841174507841174","0.07173840507173841","0.7351","1","192.06756436937292"
"2339","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","1","0","1000","0.05672339005672339","0","0.05672339005672339","0.6732843157274245","1","180.07032342599496"
"2340","false","false","30","10","1","5","5","5","50","50","8","0","50","50","5","5","1","0","1000","0.0533033033033033","0.026026026026026026","0.055783055783055785","0.7529690662493479","0.97","109.8339439218405"
"2341","false","false","30","10","2","5","5","5","50","50","8","0","50","50","5","5","1","0","1000","0.055055055055055056","0.07607607607607608","0.05085085085085085","0.6953020202020201","0.8731666666666666","146.70432317526792"
"2342","false","false","30","10","3","5","5","5","50","50","8","0","50","50","5","5","1","0","1000","0.062228895562228895","0.0627293960627294","0.062062062062062065","0.8262840929401252","0.87775","135.84432192450146"
"2343","false","false","30","10","4","5","5","5","50","50","8","0","50","50","5","5","1","0","1000","0.08917250583917251","0.12437437437437437","0.07157157157157157","0.7651231689853322","0.8245833333333333","249.9576707598964"
"2344","false","false","30","10","5","5","5","5","50","50","8","0","50","50","5","5","1","0","1000","0.07741074407741075","0.08228228228228228","0.07393107393107393","0.7184908045977012","0.7573333333333333","236.52883994737076"
"2345","false","false","30","10","6","5","5","5","50","50","8","0","50","50","5","5","1","0","1000","0.09993326659993326","0.13480146813480146","0.06506506506506507","0.6884695047301057","0.8146666666666667","316.46718157998197"
"2346","false","false","30","10","0","5","5","5","50","50","40","0","50","50","5","5","1","0","1000","0.05038371705038372","0","0.05038371705038372","0.5577710816777042","1","144.5974427194657"
"2347","false","false","30","10","1","5","5","5","50","50","40","0","50","50","5","5","1","0","1000","0.07215548882215549","0.2132132132132132","0.05933205933205933","0.6293834314576906","0.9693333333333334","240.1661963396574"
"2349","false","false","30","10","3","5","5","5","50","50","40","0","50","50","5","5","1","0","1000","0.09125792459125792","0.1831831831831832","0.06061617172728284","0.5880037172455819","0.868","380.4228698145614"
"2348","false","false","30","10","2","5","5","5","50","50","40","0","50","50","5","5","1","0","1000","0.06264597931264598","0.0965965965965966","0.055855855855855854","0.8049158011540168","0.9165","175.6895130632316"
"2350","false","false","30","10","4","5","5","5","50","50","40","0","50","50","5","5","1","0","1000","0.06906906906906907","0.06656656656656657","0.07032032032032032","0.6538842190016103","0.7926666666666666","224.21228959868407"
"2352","false","false","30","10","6","5","5","5","50","50","40","0","50","50","5","5","1","0","1000","0.10543877210543877","0.12729396062729395","0.08358358358358359","0.7667139240506329","0.7104166666666667","394.77025730201166"
"2353","false","false","30","10","0","5","5","5","50","50","0","8","50","50","5","5","1","0","1000","0.05764097430764097","0","0.05764097430764097","0.545083116256633","0.5935","176.9129132953498"
"2351","false","false","30","10","5","5","5","5","50","50","40","0","50","50","5","5","1","0","1000","0.09050717384050717","0.09529529529529529","0.08708708708708708","0.8186635951664225","0.7488333333333334","283.34167433947067"
"2354","false","false","30","10","1","5","5","5","50","50","0","8","50","50","5","5","1","0","1000","0.07082082082082082","0.023023023023023025","0.07516607516607517","0.6281918727915194","0.6861666666666667","234.02092577040546"
"2355","false","false","30","10","2","5","5","5","50","50","0","8","50","50","5","5","1","0","1000","0.07382382382382383","0.026526526526526525","0.08328328328328329","0.6109286252354049","0.6578333333333334","244.16130603242257"
"2356","false","false","30","10","3","5","5","5","50","50","0","8","50","50","5","5","1","0","1000","0.06389723056389723","0.03937270603937271","0.07207207207207207","0.7033201914708442","0.6498333333333334","167.13163559838696"
"2357","false","false","30","10","4","5","5","5","50","50","0","8","50","50","5","5","1","0","1000","0.0677344010677344","0.058308308308308306","0.07244744744744745","0.6761083760462419","0.6455","204.67955088725262"
"2358","false","false","30","10","5","5","5","5","50","50","0","8","50","50","5","5","1","0","1000","0.06456456456456457","0.06446446446446447","0.06463606463606464","0.8220207579672696","0.7378333333333333","160.8550893345099"
"2359","false","false","30","10","6","5","5","5","50","50","0","8","50","50","5","5","1","0","1000","0.07607607607607608","0.06289622956289623","0.08925592258925592","0.8091277777777778","0.7659166666666667","178.2958571317356"
"2360","false","false","30","10","0","5","5","5","50","50","8","8","50","50","5","5","1","0","1000","0.07132132132132132","0","0.07132132132132132","0.6118933723196881","0.6554166666666666","236.06522097634974"
"2361","false","false","30","10","1","5","5","5","50","50","8","8","50","50","5","5","1","0","1000","0.058975642308975645","0.04104104104104104","0.06060606060606061","0.7535360693450255","0.6421666666666667","185.94033106035212"
"2362","false","false","30","10","2","5","5","5","50","50","8","8","50","50","5","5","1","0","1000","0.06373039706373039","0.04254254254254254","0.06796796796796797","0.630990052356021","0.61025","200.5455490241505"
"2363","false","false","30","10","3","5","5","5","50","50","8","8","50","50","5","5","1","0","1000","0.06448114781448115","0.046379713046379716","0.07051495940384829","0.6487632169038379","0.58125","167.50043014174625"
"2364","false","false","30","10","4","5","5","5","50","50","8","8","50","50","5","5","1","0","1000","0.07015348682015349","0.06881881881881882","0.07082082082082082","0.598891121680539","0.6755","214.72863884822968"
"2365","false","false","30","10","5","5","5","5","50","50","8","8","50","50","5","5","1","0","1000","0.08033033033033032","0.08868868868868869","0.07436007436007436","0.6046209778270121","0.6435","317.80963882695863"
"2366","false","false","30","10","6","5","5","5","50","50","8","8","50","50","5","5","1","0","1000","0.0702369035702369","0.05905905905905906","0.08141474808141475","0.6919052256532066","0.6713333333333333","206.34061004678142"
"2367","false","false","30","10","0","5","5","5","50","50","40","8","50","50","5","5","1","0","1000","0.05597263930597264","0","0.05597263930597264","0.7324646299056135","0.6255833333333334","132.88951879356364"
"2368","false","false","30","10","1","5","5","5","50","50","40","8","50","50","5","5","1","0","1000","0.06998665331998666","0.12412412412412413","0.06506506506506507","0.7312283273738578","0.6329166666666667","197.54803629554672"
"2369","false","false","30","10","2","5","5","5","50","50","40","8","50","50","5","5","1","0","1000","0.07065398732065399","0.059559559559559556","0.07287287287287288","0.6533844959986989","0.6400833333333333","259.6348764641364"
"2370","false","false","30","10","3","5","5","5","50","50","40","8","50","50","5","5","1","0","1000","0.07949616282949616","0.11911911911911911","0.06628851073295518","0.5720657222805177","0.6099166666666667","300.73420699453624"
"2371","false","false","30","10","4","5","5","5","50","50","40","8","50","50","5","5","1","0","1000","0.08350016683350017","0.08508508508508508","0.0827077077077077","0.6112388611388611","0.6125","357.2643783572644"
"2372","false","false","30","10","5","5","5","5","50","50","40","8","50","50","5","5","1","0","1000","0.08308308308308308","0.09769769769769769","0.07264407264407265","0.7181388219544846","0.6025","306.3169615291551"
"2373","false","false","30","10","6","5","5","5","50","50","40","8","50","50","5","5","1","0","1000","0.09467801134467801","0.11261261261261261","0.07674341007674342","0.6166666680739109","0.6094166666666667","348.71775443369654"
"2374","false","false","30","10","0","5","5","5","50","50","0","40","50","50","5","5","1","0","1000","0.06306306306306306","0","0.06306306306306306","0.6806555555555556","0.5241666666666667","308.295888497502"
"2375","false","false","30","10","1","5","5","5","50","50","0","40","50","50","5","5","1","0","1000","0.07215548882215549","0.016016016016016016","0.07725907725907726","0.6034718689788054","0.5530833333333334","364.9394624977312"
"2376","false","false","30","10","2","5","5","5","50","50","0","40","50","50","5","5","1","0","1000","0.05855855855855856","0.021521521521521522","0.06596596596596596","0.5157695156695157","0.562","325.18472195908555"
"2377","false","false","30","10","3","5","5","5","50","50","0","40","50","50","5","5","1","0","1000","0.06740073406740073","0.03203203203203203","0.07919030141252363","0.6445957114036938","0.6191666666666666","238.36109113726346"
"2378","false","false","30","10","4","5","5","5","50","50","0","40","50","50","5","5","1","0","1000","0.07949616282949616","0.07057057057057058","0.08395895895895895","0.6121146904512067","0.648","290.1759809276171"
"2379","false","false","30","10","5","5","5","5","50","50","0","40","50","50","5","5","1","0","1000","0.07741074407741075","0.02822822822822823","0.11254111254111254","0.5238068965517242","0.65725","307.7701424890706"
"2380","false","false","30","10","6","5","5","5","50","50","0","40","50","50","5","5","1","0","1000","0.06698365031698365","0.04237570904237571","0.0915915915915916","0.5958866334578663","0.6935","266.6447488857424"
"2381","false","false","30","10","0","5","5","5","50","50","8","40","50","50","5","5","1","0","1000","0.058308308308308306","0","0.058308308308308306","0.6176680995608721","0.55325","275.66770290743506"
"2382","false","false","30","10","1","5","5","5","50","50","8","40","50","50","5","5","1","0","1000","0.06389723056389723","0.01001001001001001","0.0687960687960688","0.5290382071366406","0.5716666666666667","275.89650666252396"
"2383","false","false","30","10","2","5","5","5","50","50","8","40","50","50","5","5","1","0","1000","0.06698365031698365","0.023523523523523524","0.07567567567567568","0.5695271481942714","0.57275","301.39937559230935"
"2384","false","false","30","10","3","5","5","5","50","50","8","40","50","50","5","5","1","0","1000","0.08191524858191525","0.038705372038705374","0.09631854076298521","0.5243701968771215","0.5709166666666666","359.4039109939807"
"2385","false","false","30","10","4","5","5","5","50","50","8","40","50","50","5","5","1","0","1000","0.06389723056389723","0.027777777777777776","0.08195695695695696","0.5561357726493921","0.6071666666666666","292.3468768317535"
"2386","false","false","30","10","5","5","5","5","50","50","8","40","50","50","5","5","1","0","1000","0.08842175508842176","0.05905905905905906","0.1093951093951094","0.7312320754716981","0.639","310.51480140113074"
"2387","false","false","30","10","6","5","5","5","50","50","8","40","50","50","5","5","1","0","1000","0.0722389055722389","0.03987320653987321","0.1046046046046046","0.6654194765204002","0.6104166666666667","264.10477586053594"
"2388","false","false","30","10","0","5","5","5","50","50","40","40","50","50","5","5","1","0","1000","0.06047714381047714","0","0.06047714381047714","0.6799850574712644","0.5785","191.2355982957265"
"2389","false","false","30","10","1","5","5","5","50","50","40","40","50","50","5","5","1","0","1000","0.06439773106439774","0.01701701701701702","0.0687050687050687","0.6068652870959343","0.5900833333333333","210.19143757585806"
"2390","false","false","30","10","2","5","5","5","50","50","40","40","50","50","5","5","1","0","1000","0.07657657657657657","0.07107107107107107","0.07767767767767768","0.7190542483660131","0.58575","299.37222290607525"
"2391","false","false","30","10","3","5","5","5","50","50","40","40","50","50","5","5","1","0","1000","0.08258258258258258","0.037037037037037035","0.09776443109776443","0.6469013468013468","0.5568333333333333","359.10569787303245"
"2392","false","false","30","10","4","5","5","5","50","50","40","40","50","50","5","5","1","0","1000","0.06740073406740073","0.052802802802802806","0.0746996996996997","0.7263788778877888","0.60125","301.14937976561913"
"2393","false","false","30","10","5","5","5","5","50","50","40","40","50","50","5","5","1","0","1000","0.07157157157157157","0.06706706706706707","0.07478907478907479","0.6392773910291503","0.6196666666666667","290.5171439194127"
"2394","false","false","30","10","6","5","5","5","50","50","40","40","50","50","5","5","1","0","1000","0.08700367033700367","0.09642976309642977","0.07757757757757758","0.811141866410994","0.55","400.7647164288433"
"2395","false","false","30","10","0","5","5","5","50","50","0","0","50","50","5","5","3","0","1000","0.0543043043043043","0","0.0543043043043043","0.7093933947772657","1","113.8308543304849"
"2396","false","false","30","10","1","5","5","5","50","50","0","0","50","50","5","5","3","0","1000","0.056639973306639974","0.014014014014014014","0.06051506051506052","0.70763559155621","1","120.50203166121995"
"2397","false","false","30","10","2","5","5","5","50","50","0","0","50","50","5","5","3","0","1000","0.05655655655655656","0.03453453453453453","0.06096096096096096","0.824483776889849","1","115.3921601885543"
"2398","false","false","30","10","3","5","5","5","50","50","0","0","50","50","5","5","3","0","1000","0.05638972305638972","0.012679346012679346","0.07095984873762652","0.6551788954635108","1","158.27047593124863"
"2399","false","false","30","10","4","5","5","5","50","50","0","0","50","50","5","5","3","0","1000","0.06706706706706707","0.03403403403403404","0.08358358358358359","0.6489391376451078","1","176.2448056656646"
"2400","false","false","30","10","5","5","5","5","50","50","0","0","50","50","5","5","3","0","1000","0.06506506506506507","0.023623623623623625","0.09466609466609467","0.6648435897435898","1","174.7472118625489"
"2401","false","false","30","10","6","5","5","5","50","50","0","0","50","50","5","5","3","0","1000","0.06531531531531531","0.026860193526860192","0.10377043710377044","0.6356960428070666","1","180.2245463288042"
"2402","false","false","30","10","0","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.048381715048381714","0","0.048381715048381714","0.7423413793103448","1","112.04118613588598"
"2403","false","false","30","10","1","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.06047714381047714","0.11511511511511512","0.05551005551005551","0.8376862068965517","0.98025","171.23148795656834"
"2404","false","false","30","10","2","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.06498164831498165","0.08608608608608609","0.060760760760760764","0.7650764655541292","0.9465","193.74943036016643"
"2406","false","false","30","10","4","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.06956956956956957","0.037037037037037035","0.08583583583583583","0.7666867306155076","0.7991666666666667","216.74074731325263"
"2405","false","false","30","10","3","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.05764097430764097","0.016016016016016016","0.0715159604048493","0.6438736152684901","0.8656666666666667","153.3673612628636"
"2407","false","false","30","10","5","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.08833833833833833","0.06326326326326326","0.10624910624910625","0.7466376141013535","0.87225","311.6748709396875"
"2408","false","false","30","10","6","5","5","5","50","50","8","0","50","50","5","5","3","0","1000","0.08650316983650316","0.06756756756756757","0.10543877210543877","0.7537965605914496","0.8484166666666667","317.22341637086174"
"2409","false","false","30","10","0","5","5","5","50","50","40","0","50","50","5","5","3","0","1000","0.05764097430764097","0","0.05764097430764097","0.8210117221418234","1","106.45425983464568"
"2410","false","false","30","10","1","5","5","5","50","50","40","0","50","50","5","5","3","0","1000","0.05188521855188522","0.06106106106106106","0.05105105105105105","0.7047159719673367","0.9525","149.28593362390095"
"2412","false","false","30","10","3","5","5","5","50","50","40","0","50","50","5","5","3","0","1000","0.08124791458124792","0.10543877210543877","0.07318429540651764","0.6635154688569473","0.7865833333333333","321.50480338315873"
"2411","false","false","30","10","2","5","5","5","50","50","40","0","50","50","5","5","3","0","1000","0.058725392058725394","0.042042042042042045","0.062062062062062065","0.6532723484848485","0.874","220.63747068541096"
"2413","false","false","30","10","4","5","5","5","50","50","40","0","50","50","5","5","3","0","1000","0.09776443109776443","0.08208208208208208","0.10560560560560561","0.7182456200227532","0.7828333333333334","355.292358965564"
"2415","false","false","30","10","6","5","5","5","50","50","40","0","50","50","5","5","3","0","1000","0.09334334334334335","0.07640974307640974","0.11027694361027694","0.8050597855227882","0.6386666666666667","374.1515869959008"
"2414","false","false","30","10","5","5","5","5","50","50","40","0","50","50","5","5","3","0","1000","0.10643977310643978","0.1043043043043043","0.10796510796510797","0.7805642640394322","0.7750833333333333","464.5921123886267"
"2416","false","false","30","10","0","5","5","5","50","50","0","8","50","50","5","5","3","0","1000","0.058725392058725394","0","0.058725392058725394","0.5995318181818181","0.61325","219.68150613422424"
"2417","false","false","30","10","1","5","5","5","50","50","0","8","50","50","5","5","3","0","1000","0.06514848181514848","0.008008008008008008","0.07034307034307034","0.6997372172428511","0.63075","177.01385785677613"
"2418","false","false","30","10","2","5","5","5","50","50","0","8","50","50","5","5","3","0","1000","0.06339673006339673","0.03003003003003003","0.07007007007007007","0.7582140350877193","0.7046666666666667","144.17481029630224"
"2419","false","false","30","10","3","5","5","5","50","50","0","8","50","50","5","5","3","0","1000","0.07048715382048715","0.05638972305638972","0.07518629740851963","0.6770216978450607","0.6503333333333333","180.10747916274656"
"2420","false","false","30","10","4","5","5","5","50","50","0","8","50","50","5","5","3","0","1000","0.05930930930930931","0.014764764764764765","0.08158158158158157","0.6141412564463198","0.6953333333333334","191.59466723675496"
"2421","false","false","30","10","5","5","5","5","50","50","0","8","50","50","5","5","3","0","1000","0.073656990323657","0.04384384384384384","0.09495209495209495","0.564180785201963","0.6958333333333333","360.10038493727643"
"2424","false","false","30","10","1","5","5","5","50","50","8","8","50","50","5","5","3","0","1000","0.07007007007007007","0.05305305305305305","0.07161707161707162","0.5747031746031745","0.6275","253.71160272428247"
