"BehaviorSpace results (NetLogo 6.2.0)"
"harvest.nlogo"
"prison"
"05/23/2022 17:02:12:610 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","52","0","32"
"[run number]","render?","always-update-turtle-constants","density","spread-rate","num-turtles-s1","num-turtles-s2","shoot-vision-s1","shoot-vision-s2","shoot-accuracy-s1","shoot-accuracy-s2","shoot-threshold-s1","shoot-threshold-s2","shoot-chance-s1","shoot-chance-s2","eat-vision-s1","eat-vision-s2","eat-threshold-s1","eat-threshold-s2","[step]","overall-avg-gain","s1-avg-gain","s2-avg-gain","equality","sum-tics-alive / (ticks * num-turtles)","sum-time-gains / (sum [gain] of turtles + 0.001)"
"141","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19794794794794796","0.17847847847847848","0.2952952952952953","0.8470237252423093","0.898","516.9070725212505"
"144","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1544878211544878","0","0.1544878211544878","0.8084153347732181","0.61675","502.02510689789045"
"142","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17300633967300633","0.16298116298116297","0.2832832832832833","0.8756830603590424","0.962","528.8131490775559"
"145","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14381047714381048","0.08708708708708708","0.14896714896714897","0.8695895591647331","0.5755833333333333","502.5049289414565"
"143","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.20003336670003335","0.20003336670003335","0","0.9304586321934946","1","492.7012123848155"
"146","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1349683016349683","0.08158158158158157","0.14564564564564564","0.7954234445817883","0.59275","496.5608797522375"
"147","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.12987987987987987","0.05038371705038372","0.15637860082304528","0.7361913944118192","0.6145833333333334","483.90013879246067"
"148","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1539039039039039","0.07682682682682683","0.19244244244244244","0.7730448961156278","0.6269166666666667","473.4664100453062"
"149","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1847681014347681","0.11711711711711711","0.23309023309023308","0.7920112114371708","0.6708333333333333","506.27381206599904"
"150","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17459125792459126","0.12245578912245579","0.22672672672672672","0.8065580347189043","0.7286666666666667","477.12256229213455"
"152","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14055722389055722","0.09046546546546547","0.24074074074074073","0.7224046488625124","0.7958333333333333","486.4756756820916"
"151","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16157824491157824","0.10725010725010725","0.23763763763763765","0.7548184482988761","0.7776666666666666","487.32705868504974"
"153","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.186353019686353","0.1538204871538205","0.2839506172839506","0.8106789316621904","0.828","511.8775685418224"
"154","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19194194194194195","0.17187187187187186","0.2922922922922923","0.8906186150948863","0.94","500.73989537596896"
"155","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.2016182849516183","0.1931931931931932","0.29429429429429427","0.9213867190732312","0.954","509.38539123484014"
"157","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.13997330663997332","0","0.13997330663997332","0.7894325387365911","0.61175","503.08313284676234"
"156","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.18551885218551886","0.18551885218551886","0","0.9261091128482668","1","508.6989619159343"
"158","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14898231564898232","0.06106106106106106","0.156975156975157","0.742447891004106","0.6165833333333334","525.7863797388692"
"159","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14589589589589588","0.08558558558558559","0.15795795795795795","0.7996521250238231","0.6035833333333334","518.6886685599379"
"160","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14264264264264265","0.05038371705038372","0.17339561784006227","0.7706653021442496","0.6239166666666667","528.0517379814398"
"161","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.13922255588922255","0.05455455455455455","0.18155655655655656","0.7351208314981006","0.6493333333333333","527.9589407076448"
"162","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16958625291958626","0.1061061061061061","0.21492921492921493","0.779695015576324","0.6999166666666666","495.78627851142227"
"163","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15106773440106774","0.08341675008341674","0.21871871871871873","0.7210184612552917","0.7094166666666667","514.4607871558326"
"164","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.18360026693360026","0.148005148005148","0.23343343343343342","0.8424065273360594","0.7405","496.63448585439073"
"165","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.180347013680347","0.1465215215215215","0.247997997997998","0.8271662044650667","0.7835","493.3068948626758"
"166","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16758425091758425","0.13535757980202426","0.26426426426426425","0.7917459266633482","0.8348333333333333","505.4323019251857"
"167","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1698365031698365","0.15365365365365366","0.25075075075075076","0.8584005893909626","0.884","509.04395430061186"
"170","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.13363363363363365","0","0.13363363363363365","0.8005577611319185","0.5794166666666667","468.18073147270195"
"168","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.21029362696029363","0.19756119756119755","0.35035035035035034","0.8946193706201243","0.97","509.4702461442895"
"169","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.20503837170503836","0.20503837170503836","0","0.9315161378974841","1","506.82322749258435"
"171","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1569069069069069","0.05305305305305305","0.16634816634816635","0.7730487861066808","0.64325","483.65949832030924"
"172","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14931598264931598","0.07957957957957958","0.16326326326326326","0.836878398510242","0.5725","481.07123962500583"
"173","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.13822155488822155","0.08441775108441775","0.15615615615615616","0.7839966002816334","0.6544166666666666","468.2024935410419"
"175","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1564064064064064","0.09249249249249249","0.20205920205920205","0.7659222222222222","0.67825","489.7544054643171"
"174","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.142308975642309","0.06931931931931933","0.1788038038038038","0.7565455261905394","0.66625","500.0770808457908"
"176","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15682349015682348","0.09292625959292626","0.22072072072072071","0.7430078014184397","0.7118333333333333","493.60026936155884"
"177","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16750083416750083","0.11840411840411841","0.23623623623623624","0.7783204515272244","0.7608333333333334","493.92953489564997"
"178","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1812645979312646","0.14727227227227227","0.24924924924924924","0.8374600245436417","0.84325","508.3831070487312"
"179","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19394394394394393","0.17406295184072962","0.2535869202535869","0.8613978497107565","0.8399166666666666","503.0131169836055"
"180","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15565565565565564","0.12992992992992994","0.28428428428428426","0.8291460878885316","0.8641666666666666","521.9627427852397"
"181","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19527861194527862","0.18900718900718902","0.26426426426426425","0.919614452513171","0.92","501.2150785070147"
"183","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15815815815815815","0","0.15815815815815815","0.8142580876093133","0.6284166666666666","509.3536343071549"
"182","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.2067067067067067","0.2067067067067067","0","0.9351282485875706","1","483.97760937142476"
"184","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15123456790123457","0.05005005005005005","0.16043316043316044","0.813530777716492","0.62675","501.9020949243823"
"185","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15707374040707375","0.07957957957957958","0.17257257257257258","0.790372614622057","0.6249166666666667","491.9062708941737"
"186","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16508174841508175","0.0890890890890891","0.1904126348570793","0.8049941051772904","0.6865","492.9679166407698"
"187","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14806473139806473","0.07832832832832833","0.18293293293293295","0.7613676056338028","0.66575","490.1185971162833"
"188","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14898231564898232","0.1043043043043043","0.1808951808951809","0.7696035460992907","0.6435833333333333","488.30823722943046"
"189","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1544044044044044","0.08208208208208208","0.22672672672672672","0.7192157932649019","0.7416666666666667","487.07969363603803"
"190","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15565565565565564","0.1091091091091091","0.22082082082082083","0.7722400862534832","0.7125","500.2060556237644"
"191","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1947781114447781","0.15903403403403404","0.26626626626626626","0.8268309064953605","0.8264166666666667","503.00064111321575"
"192","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19194194194194195","0.1638304971638305","0.27627627627627627","0.8589657105606259","0.8511666666666666","506.53259168509703"
"193","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19494494494494494","0.17337337337337339","0.3028028028028028","0.8655614177720724","0.9028333333333334","510.6981126666184"
"194","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.21137804471137805","0.20265720265720266","0.3073073073073073","0.9191002369128186","0.93725","500.72632173389036"
"196","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14381047714381048","0","0.14381047714381048","0.8305331013147719","0.6459166666666667","490.9063277805523"
"195","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1828495161828495","0.1828495161828495","0","0.941173600973236","1","495.2684784359131"
"197","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15774107440774107","0.05905905905905906","0.1667121667121667","0.818670421293848","0.6229166666666667","495.4529373596312"
"198","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14814814814814814","0.05755755755755756","0.16626626626626625","0.7755255260521642","0.6194166666666666","508.51604250222834"
"199","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14864864864864866","0.06706706706706707","0.17584250917584252","0.7923745978301534","0.6630833333333334","472.01769247043075"
"200","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16399733066399733","0.08858858858858859","0.2017017017017017","0.7670548999660902","0.6811666666666667","481.68439385330936"
"201","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16816816816816818","0.08468468468468468","0.2277992277992278","0.7386085978835979","0.7483333333333333","491.9119583770048"
"202","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16099432766099434","0.12145478812145478","0.20053386720053387","0.8169257344194176","0.6941666666666667","512.1924807292846"
"203","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1698365031698365","0.12541112541112542","0.23203203203203204","0.7994614931237721","0.736","506.89513413794987"
"204","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1916916916916917","0.15865865865865866","0.2577577577577578","0.8401058021467943","0.7998333333333333","500.3540033272396"
"205","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.18902235568902234","0.16727838950061172","0.25425425425425424","0.8555721977052074","0.84475","519.0853843400774"
"206","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17667667667667666","0.15675675675675677","0.27627627627627627","0.8517469313586974","0.8783333333333333","508.35292334611734"
"207","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1997831164497831","0.19064519064519064","0.3003003003003003","0.9084855254001392","0.954","502.89415328010296"
"208","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.2026192859526193","0.2026192859526193","0","0.9312445039110745","1","501.6564422987063"
"209","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14414414414414414","0","0.14414414414414414","0.910304475308642","0.599","485.13976554411715"
"210","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15899232565899232","0.0920920920920921","0.16507416507416509","0.7883001053945871","0.6258333333333334","484.27624119819455"
"211","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.12671004337671005","0.03203203203203203","0.14564564564564564","0.7547082949308755","0.5985","470.3630873185732"
"212","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14164164164164164","0.09943276609943276","0.15571126682237793","0.8237160188457008","0.6225833333333334","513.2358579294123"
"213","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16466466466466467","0.08083083083083083","0.20658158158158157","0.7343114150624789","0.6496666666666666","506.4546573178028"
"214","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1772605939272606","0.12652652652652652","0.2134992134992135","0.8121960787996155","0.6996666666666667","508.8143487932476"
"215","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17650984317650983","0.11127794461127795","0.24174174174174173","0.773808254568368","0.7168333333333333","494.8102576511069"
"216","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16700033366700034","0.1021021021021021","0.25785785785785786","0.7284549783549783","0.7424166666666666","528.2065293673679"
"217","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16316316316316315","0.13375875875875876","0.22197197197197197","0.8224415132924335","0.787","508.50076252517255"
"218","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19294294294294295","0.17217217217217218","0.2552552552552553","0.8732166020442128","0.8200833333333334","477.7978911379632"
"220","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19694694694694695","0.18982618982618982","0.2752752752752753","0.9142253706056755","0.95","502.21113841120774"
"219","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.2091257924591258","0.18698698698698699","0.31981981981981983","0.8839252891902672","0.9360833333333334","495.9224188582294"
"222","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1544044044044044","0","0.1544044044044044","0.8315775260409294","0.5871666666666666","467.4886723453958"
"221","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1957791124457791","0.1957791124457791","0","0.9313242579179094","1","492.8378811939151"
"224","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1378878878878879","0.07007007007007007","0.15145145145145145","0.8007150433555152","0.6065","492.4334589029287"
"223","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.13930597263930597","0.11311311311311312","0.1416871416871417","0.8370261477045908","0.58975","494.7673684027734"
"225","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.168335001668335","0.1061061061061061","0.18907796685574463","0.8069045263319612","0.6793333333333333","522.8535565641445"
"226","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14606272939606274","0.08708708708708708","0.17555055055055055","0.829673577003617","0.6449166666666667","521.0088400863277"
"228","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17150483817150483","0.12228895562228896","0.22072072072072071","0.8298665369649805","0.6986666666666667","491.4433407376747"
"227","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14431097764431097","0.08188188188188188","0.1889031889031889","0.7690788053949904","0.6923333333333334","483.2742871246895"
"229","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1738405071738405","0.12812812812812813","0.23783783783783785","0.7980646197255585","0.77","485.4345079488925"
"230","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1842676009342676","0.16966966966966968","0.21346346346346345","0.8590482420401389","0.7645","477.52671909157124"
"231","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.18610276943610277","0.1602713824936047","0.26359693026359693","0.8482622590766472","0.88","500.493724565789"
"232","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19928261594928262","0.18498498498498497","0.2707707707707708","0.9009999581414818","0.938","506.83528386970113"
"233","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19636302969636302","0.18773318773318773","0.2912912912912913","0.8983290854249344","0.942","502.78695718481"
"234","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.21037704371037705","0.21037704371037705","0","0.9525848004229447","1","504.19607288022485"
"235","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1469803136469803","0","0.1469803136469803","0.8348521755580779","0.6374166666666666","466.83968964830325"
"236","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14456122789456122","0.07907907907907907","0.1505141505141505","0.827326389690325","0.5989166666666667","465.48847923342225"
"237","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15874207540874208","0.06906906906906907","0.17667667667667666","0.8106060610207434","0.64075","510.58512318175343"
"238","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1712545879212546","0.07841174507841174","0.2022022022022022","0.8084698652378632","0.6534166666666666","510.1760788231471"
"239","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14664664664664664","0.06506506506506507","0.18743743743743743","0.7284845278725824","0.6398333333333334","489.18345325173306"
"240","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17183850517183852","0.11511511511511512","0.21235521235521235","0.8206501618122977","0.69725","485.5298613932711"
"242","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15974307640974308","0.10296010296010295","0.23923923923923923","0.7573236727589208","0.7489166666666667","511.463440489065"
"241","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1787620954287621","0.10093426760093427","0.2565899232565899","0.748366776037551","0.7365833333333334","503.9624339885982"
"244","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16875208541875208","0.13602491380269158","0.2669336002669336","0.8193865381446697","0.805","479.9839446446146"
"243","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1712545879212546","0.13338338338338337","0.246996996996997","0.8147208800129891","0.85225","496.06600289040284"
"248","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14839839839839838","0","0.14839839839839838","0.8378833989132471","0.60075","466.3994005624505"
"245","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19185852519185853","0.17337337337337339","0.28428428428428426","0.8530710144927536","0.8588333333333333","506.0467365014189"
"246","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.2012012012012012","0.19301119301119302","0.2912912912912913","0.8995301273156265","0.966","517.4069164979616"
"247","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1871871871871872","0.1871871871871872","0","0.9465497920380274","1","497.0135931311973"
"249","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1638304971638305","0.08208208208208208","0.17126217126217128","0.8685657162253904","0.6504166666666666","501.7110480086314"
"250","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16708375041708376","0.08858858858858859","0.1827827827827828","0.8116743052088533","0.663","485.6268169611498"
"251","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.13855522188855524","0.051718385051718385","0.16750083416750083","0.743778848726222","0.6123333333333333","487.82451064147466"
"252","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17000333667000334","0.09184184184184184","0.20908408408408408","0.7925435721295387","0.6498333333333334","501.0345922303277"
"253","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15115115115115116","0.0920920920920921","0.19333619333619334","0.7732788079470199","0.6718333333333333","486.7602170197478"
"254","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17000333667000334","0.11861861861861862","0.22138805472138806","0.7999855086686294","0.6955833333333333","507.79121305632333"
"256","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1589089089089089","0.1204954954954955","0.23573573573573572","0.7738095363079615","0.7318333333333333","477.7603791284099"
"255","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.18768768768768768","0.14014014014014015","0.25425425425425424","0.8188148151503429","0.7791666666666667","488.6904494709113"
"257","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.18868868868868868","0.16694472250027806","0.2539205872539206","0.8819155025051577","0.86775","503.48342021068953"
"258","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19427761094427762","0.17217217217217218","0.3048048048048048","0.8771931730356376","0.9345833333333333","500.7421637002302"
"260","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.22889556222889557","0.22889556222889557","0","0.9155733723342241","1","489.1390345703226"
"259","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.181348014681348","0.17262717262717261","0.2772772772772773","0.9210598282735357","0.958","497.3387776730553"
"261","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.156322989656323","0","0.156322989656323","0.8303205620775524","0.6268333333333334","492.5568342813051"
"262","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1373873873873874","0.04904904904904905","0.1454181454181454","0.7568800040477636","0.58425","481.8570237662272"
"264","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.142308975642309","0.0960960960960961","0.15771326882437994","0.8183883939038687","0.595","502.7189315832758"
"263","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1519019019019019","0.07057057057057058","0.16816816816816818","0.8161724331498892","0.6220833333333333","480.0892476171073"
"265","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17517517517517517","0.11936936936936937","0.20307807807807807","0.8214492063492064","0.70975","508.14642469217864"
"266","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15990990990990991","0.07867867867867868","0.21793221793221793","0.7491436445835506","0.7125833333333333","491.81977474190154"
"267","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16358024691358025","0.10977644310977644","0.21738405071738406","0.773387438381778","0.7273333333333334","503.3051997423765"
"268","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15657323990657324","0.10052910052910052","0.23503503503503503","0.7296661345017179","0.7558333333333334","500.0950985108692"
"269","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1598264931598265","0.12775275275275275","0.22397397397397398","0.8182976339596382","0.8","508.84107054223875"
"270","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15749082415749083","0.12379045712379046","0.2585919252585919","0.7649305084745762","0.82525","494.2952890385122"
"271","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.18143143143143142","0.16506506506506508","0.26326326326326327","0.854467816091954","0.89","506.15011211489093"
"272","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.18485151818485152","0.1749021749021749","0.29429429429429427","0.8885379063467623","0.942","494.5173761203176"
"273","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17959626292959627","0.17959626292959627","0","0.9008973370490788","1","489.353697466931"
"274","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1529863196529863","0","0.1529863196529863","0.8258906215921483","0.5868333333333333","500.036259522214"
"275","false","false","30","10","1","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.14956623289956622","0.044044044044044044","0.15915915915915915","0.7755694181074549","0.6619166666666667","486.6422271934037"
"277","false","false","30","10","3","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1369703036369703","0.06740073406740073","0.16016016016016016","0.7322356069833535","0.5843333333333334","490.887033564535"
"276","false","false","30","10","2","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.16241241241241242","0.0980980980980981","0.17527527527527528","0.8385978431805388","0.62275","494.9314355770747"
"278","false","false","30","10","4","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1648314981648315","0.11886886886886887","0.1878128128128128","0.8385784075573549","0.64825","509.9157338483128"
"279","false","false","30","10","5","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15799132465799132","0.08368368368368369","0.21106821106821108","0.7668194649771207","0.7208333333333333","496.77376094310404"
"280","false","false","30","10","6","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.1754254254254254","0.12879546212879547","0.22205538872205538","0.8300651291805358","0.6955833333333333","499.86852122276684"
"281","false","false","30","10","7","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17158825492158825","0.12655512655512655","0.23463463463463463","0.790187976441849","0.7606666666666667","491.5024348554035"
"282","false","false","30","10","8","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.18218218218218218","0.14927427427427428","0.247997997997998","0.8363332112332112","0.7758333333333334","503.08127148293426"
"283","false","false","30","10","9","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.19277610944277612","0.17417417417417416","0.24858191524858192","0.8751540891389009","0.87325","503.2312837597214"
"284","false","false","30","10","10","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.17609275942609276","0.15355355355355355","0.2887887887887888","0.8203668561503237","0.912","507.4711002031737"
"285","false","false","30","10","11","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.18785452118785453","0.17936117936117937","0.28128128128128127","0.9025310836616875","0.936","507.69515644087187"
"286","false","false","30","10","12","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.22931264597931264","0.22931264597931264","0","0.9639353340608706","1","515.626222034841"
"287","false","false","30","10","0","5","5","5","50","50","2","40","50","50","5","5","2","1","1000","0.15373707040373707","0","0.15373707040373707","0.7859111774281063","0.63625","480.8456425145727"
